sample_id,sig__APM_score,sig__B_cell,sig__CAF_proxy,sig__CD4_T_cell,sig__CD8_T_cell,sig__CXCL1_MDSC_axis,sig__Dendritic,sig__HLA_II_score,sig__HLA_I_score,sig__IFN_gamma,sig__IL6_STAT3_axis,sig__M2_macrophage,sig__M2_polarization,sig__MDSC_proxy,sig__NK_cell,sig__TGFb_activity,sig__TLS_signature,sig__Treg,sig__angiogenesis,sig__checkpoint_score,sig__cytolytic_score,sig__hypoxia_score,sig__immune_exclusion
TCGA-BH-A0H9,-0.09855895923384768,-0.20635847720296704,-0.7201254091242233,-0.9712398923582379,-0.1991773483374296,0.8563006992894074,-0.1034776173966574,-0.4438647603365685,-0.6181730627317685,-0.8330576279675665,1.337744849763745,-0.19540293218019675,0.3128780503028357,0.052013307001493446,-0.8632675067026325,-0.632520982729317,0.09931086831521102,-1.4574831235848955,1.0257176021103125,-0.6777528513040041,-0.14276030237042653,-0.056216856167854934,-0.21594409351966687
TCGA-BH-A0HA,0.6939051739037839,0.22251329962467045,-0.7141368741233323,0.10266478084165577,0.6833313427203082,0.10509912163386849,-0.5254530834500176,0.42368781073978523,0.23228670617974728,-0.11323961066967253,-1.471749769754893,-1.1444431381609474,-1.1316570240547625,-0.926870925360529,0.3748253089898973,-0.12712960043682187,-0.13626683919734778,-0.3403293676026447,0.4987594554263281,-0.1575842440619212,0.5619506070476602,-0.41410982139939023,-1.295620629326659
TCGA-BH-A0HB,0.09925301450572925,0.2153250438342093,-0.37723808020549865,0.8290568198227877,1.4030142748998888,0.6049793542951842,0.4075589260008148,0.20034319214097707,0.199869720874974,0.7906984286036618,-0.04479124694817926,0.4023262050897083,0.8984598026774896,1.6390549119211748,1.271763283800495,0.08911478193365166,0.4811654056141139,0.589445127237854,-1.3769418643288236,0.9048605376924583,1.5664585266077466,-0.39054054395923904,-0.8172108193905702
TCGA-BH-A0HF,-0.02608873277189494,0.5422931203122257,0.6498100537841,0.28337828467645465,0.02335922476123089,1.2446954948305498,1.2828319121386897,0.08413777944687832,0.16660370868536895,0.30164158671314156,0.6478681004877953,0.898518206130377,0.6473038377353199,2.279868937416478,0.41413450638451965,0.8058116144488459,0.576123544985317,-0.4777937002258229,1.0711342922736702,0.04013705766901672,0.07417536702038548,0.5955270120633338,1.1362831168303984
TCGA-BH-A0HI,0.4567694249940916,-0.5085158207974348,0.3218411224669209,0.17842900708709442,-0.5279238507804374,0.8985031072135259,-0.5140940996868932,-0.08861189255358057,-0.29858545763471517,-0.2192802418744166,0.5705130376605205,-0.2703861304185237,-0.12091129874460475,0.010495982265945376,-0.3663409767691942,0.3998026376601571,-0.4010520264115993,0.6848273394243161,1.3559985672789832,-0.42227806209702595,-0.7262245065672303,0.3506495755304674,1.3095472677321482
TCGA-BH-A0HK,0.1460898554606942,0.06425354551453209,-0.23509576925786438,-0.7374400227526811,-0.2818806231807708,1.1726681919666746,-0.1091288976207413,-0.402420519878659,-0.495720718622388,-0.5190236688390382,1.8536328549919951,0.03737939763875206,0.9053221152956509,1.4249099888951622,-0.11494475078522784,0.7196717000579553,0.35123775888706066,-0.43598544179850446,1.4454519796728718,-0.6804442845786229,-0.23174370561756916,0.16541661528196547,0.14783338816627303
TCGA-BH-A0HL,-1.714624709841664,-0.1813936923151702,-1.3431356536826926,-2.1001909730810238,-1.8974853268933018,-0.9565110599125815,-1.8369393874928484,-3.1870661823966278,-0.672401618266064,-1.8801479672031196,-2.1621333900240947,-2.075575445448821,-1.7579888395732342,-1.6559794303893922,-2.41373810551521,-0.08653961903431501,-1.1645138513519746,-1.2969074177789,-0.8975150402999365,-1.489800073305729,-1.9533482628997794,0.376719276727094,-2.216006610433338
TCGA-BH-A0HN,-1.7990141569173315,-1.0019665698885694,-4.036342548255353,-0.8823931436551479,-1.30687999776488,-0.8168544051112364,0.4079097923695747,-0.5270701114405707,-1.318743335614635,-0.8470900148881209,-1.894435101317388,-0.6831131595583055,-0.6518102013673244,-0.3092655653190237,-0.5104681920317969,-1.5770965144310163,-1.2263485312168187,0.290957717217452,-1.4964771564469073,-1.1530591519345568,-1.5146064850827032,-0.5190238916333137,-2.372948138014903
TCGA-BH-A0HO,0.5258738289779965,0.029892656151150512,-0.6448794144100716,0.49667783787674535,-0.5008068395806462,0.4517329376860379,0.5485622361870809,0.0512236267681903,0.31122995106825774,-0.04366916439056624,-0.9291936148716189,0.8308907594218706,0.5775705700934033,0.2080279231004748,0.25343206884356084,-0.691812292262207,0.884727264182406,-0.8158873214036609,0.3456096165068813,0.1800630525801039,-0.5441188871052076,-0.1795967091300214,-0.9219324679687083
TCGA-BH-A0HP,0.6773807893233886,-0.6557873363763406,0.11145769173081334,-0.40359352805669174,-0.04914469629558883,-0.6331141339227112,-0.10576668723288021,0.6340796508401678,0.047976150146005446,0.8978832154864786,-0.21781103668527185,0.1577260259990754,-0.40892231584363403,-0.33319940598322784,0.22025906904393489,0.6650457757320938,-0.5448363316748703,0.2360754787293783,1.060799648601571,-0.144149799942251,-0.03265345258057013,-0.1906202960813276,-0.014688121184966962
TCGA-BH-A0HQ,0.26211769921593864,-0.9334146831378319,0.6250846501790442,-1.2243430513213407,-1.0063612995291318,-0.1573871326250013,-0.12101710652279812,-0.28456265948031334,-0.2918775033162436,-0.6479905210467949,-0.3320546723267049,-0.42804037000411066,-0.1873832137836761,-0.21164589637172834,-0.882997568825543,-0.2631917034594037,-0.8175194075429498,-1.4816655977497064,-0.3472068519409952,-1.3012793472319666,-1.0342995266640294,-0.23592586240963898,-0.3685304992524365
TCGA-BH-A0HU,-0.11266466417133458,-0.5280630354563197,-0.5999145949748196,-0.03915697061561505,0.1691652260980593,-1.0014733147695725,-1.369068702948188,0.18634710723414882,0.593990753166962,-0.12534212891012064,-0.9923605603162805,-1.4329291759706864,-1.2305755964631577,-0.4821878784616808,-0.4033759271415798,-2.265161604916147,-0.5992765064073401,-0.5071566067022386,-1.1908667975620801,-0.2934188766798921,0.12394579679264653,-0.2721509175181142,-1.6112952030860115
TCGA-BH-A0HW,-1.9180465220266747,-1.0272916479801852,-2.3386463807750704,-1.4885681445238983,-1.5222985966741538,-0.7278679018414869,-1.9221500321424987,-4.078826452763947,-1.0473467968197228,-1.589163670522909,-0.9989750446759519,-1.8449748047593753,-1.2539664134271384,-1.5565136389826972,-2.124121414171649,-1.2898442168032527,-1.161255025150039,-0.7785451870788577,0.3601909122003399,-1.2881359105351649,-1.6554223594101742,1.0177491355367756,-2.0745461901444715
TCGA-BH-A0HX,-0.8761695641101194,-0.3740875964727691,0.5007733228439407,-0.47156232430033573,-0.4650026741349316,0.043094999322002975,-0.44762885876945024,-0.6292596454209909,-0.7167881621217888,-0.21815380357264452,-1.013478629709509,-0.2698100412644516,-0.1900764633271801,0.8347659610224855,-0.44858243646195384,0.5671789903372757,-0.39027326632135445,-0.21277775536317242,0.5423439528807158,-0.4619285490691895,-0.3662207784764882,0.6371848805913958,-0.1272563592539735
