n,n_pcr,beta_score,beta_arm,beta_interaction,or_interaction,or_ci_lo,or_ci_hi,p_interaction,p_arm,p_score,arm_name,signature,targeted_class
250,58,0.27576754489062366,0.9044078934559285,0.849296648408916,2.338001836170155,1.0449409132156653,5.231159500792594,0.038738752878543066,0.013860562027085842,0.17165642831566297,ABT888+Carboplatin,IL6_STAT3_axis,PARPi
250,58,-0.09101142759945492,0.9041344680831593,0.7479947730327624,2.1127592044062227,1.0191315575197881,4.379956074234846,0.04433480430611035,0.009715199540022002,0.6727012299943811,ABT888+Carboplatin,CXCL1_MDSC_axis,PARPi
250,58,-0.2587862714193964,0.9746812994927848,0.6461765903891121,1.9082309151007235,0.9289441039088976,3.9198754909189404,0.07852841675644992,0.004174361404731752,0.2275420946026402,ABT888+Carboplatin,hypoxia_score,PARPi
250,58,0.20672083353482887,0.902601670949022,0.5973724275256546,1.8173373357590321,0.839614474215457,3.9336089281093236,0.12945512807497295,0.012023794081113344,0.3276976382336444,ABT888+Carboplatin,HLA_I_score,PARPi
250,58,0.4019039258871486,0.9723908693403371,0.4866255585513821,1.6268173474750238,0.7091859883779148,3.7317921185935403,0.2506571326631786,0.006014131420296619,0.06058923015324922,ABT888+Carboplatin,M2_polarization,PARPi
250,58,0.2271024081475627,0.9316513346341357,0.44890743192275084,1.566599633371386,0.7235323056028528,3.392017733381613,0.25473287721440596,0.009077349983330577,0.30952044110481536,ABT888+Carboplatin,MDSC_proxy,PARPi
250,58,0.42979560293786234,1.0664628358729868,0.4107701359643958,1.5079786866495941,0.6745374312799378,3.371198711796482,0.3169518638497022,0.0026328420474383517,0.05600425851206737,ABT888+Carboplatin,TLS_signature,PARPi
250,58,0.4100554952704802,1.12611344417465,-0.31962219923502966,0.7264234285647737,0.3758888096151883,1.4038486490407054,0.3416880237771919,0.0010318731397397074,0.07397126283220935,ABT888+Carboplatin,CAF_proxy,PARPi
250,58,-0.14268821399133277,1.087103823031336,0.30190289871133724,1.3524298976475873,0.7058151354389873,2.5914244909376456,0.36287001820620257,0.0011638965193607232,0.49538775873578456,ABT888+Carboplatin,angiogenesis,PARPi
250,58,0.1846065351937542,1.0804835656934582,0.26438927946741214,1.3026351867457353,0.6559575960332349,2.5868416495357165,0.450050548969976,0.001289032283821799,0.34056762024925546,ABT888+Carboplatin,B_cell,PARPi
250,58,0.5146865526376545,1.1881832451417078,0.2902269069190545,1.336730767076076,0.6193363535501857,2.8851029548082288,0.45967285121585877,0.0006236274321988328,0.013528221326662905,ABT888+Carboplatin,Dendritic,PARPi
250,58,0.33157145096810786,1.045747621814077,0.22326800159929483,1.2501555725366789,0.6488503023763756,2.408704981442597,0.5046119582907216,0.0024675260163173054,0.11630478598146209,ABT888+Carboplatin,NK_cell,PARPi
250,58,0.197202730795636,1.07854601919691,0.16279404611255072,1.1767942993680265,0.592866691056331,2.335845214305527,0.6416433120505479,0.0012538158979617613,0.3223701768199255,ABT888+Carboplatin,APM_score,PARPi
250,58,0.549996722242652,1.1657473035605013,-0.15030182318197166,0.8604482340049785,0.4380377176373729,1.6901995732139172,0.6625987764672945,0.0007086863248434098,0.010332266553875497,ABT888+Carboplatin,Treg,PARPi
250,58,0.4412149195551909,1.0849121558541446,0.12216084257921263,1.1299358289582673,0.5595190781941788,2.2818792554567984,0.7333575302357347,0.0018583127664722795,0.047911160037845436,ABT888+Carboplatin,CD8_T_cell,PARPi
250,58,0.5073837300321027,1.067044198218089,0.13020541657792967,1.1390623415826033,0.5358446926495729,2.421341548791166,0.7350568169473137,0.0022218695859835564,0.020147856248749804,ABT888+Carboplatin,M2_macrophage,PARPi
250,58,0.4287966631493927,1.0509478716286738,0.11377443203608598,1.1204993476195888,0.5580998077068176,2.2496312857994685,0.7490157709048528,0.0026143133318088266,0.049530341598458594,ABT888+Carboplatin,cytolytic_score,PARPi
250,58,0.5934749668383432,1.1098845889229014,0.1178644157356918,1.1250915563146013,0.5289050415339722,2.3933048670119477,0.7595664058072398,0.0019952364445939602,0.016797045565768273,ABT888+Carboplatin,HLA_II_score,PARPi
250,58,0.4278393594720609,1.0412174340467675,0.07664736817650449,1.0796612863290433,0.5310539543811769,2.1950095344944884,0.8323227577537048,0.002858370425471035,0.046823617153327994,ABT888+Carboplatin,checkpoint_score,PARPi
250,58,0.2829077791005854,1.159901679273316,-0.07647349177343588,0.926377470587223,0.4480764670336105,1.915242779191099,0.8365072068738408,0.0009199982639610753,0.16795069277155417,ABT888+Carboplatin,TGFb_activity,PARPi
250,58,0.4617117799124821,1.0549164776964401,0.05606843255253836,1.057670060322097,0.5105159455260637,2.1912458686261274,0.8800802989022055,0.0027702591956719567,0.05296580423011537,ABT888+Carboplatin,IFN_gamma,PARPi
250,58,0.45156757879417664,1.1499365365947904,-0.01701205333922106,0.9831318345419924,0.4934065962299399,1.9589284202424155,0.9614256832194938,0.000729285801940668,0.04908450841680512,ABT888+Carboplatin,CD4_T_cell,PARPi
250,58,0.4669966313590063,1.1557046244413187,0.016562831837820525,1.016700755956222,0.4877538849207202,2.11926641513059,0.9647478718674827,0.0008534209279478789,0.0364768539339125,ABT888+Carboplatin,immune_exclusion,PARPi
