n,n_pcr,beta_score,beta_arm,beta_interaction,or_interaction,or_ci_lo,or_ci_hi,p_interaction,p_arm,p_score,arm_name,signature,targeted_class
239,49,0.546506738989975,0.7543807796199281,-0.5396134090951049,0.5829735811004128,0.2970712237724054,1.1440293406587723,0.11669972375055337,0.035929045553154,0.018910092511387176,MK-2206,immune_exclusion,PI3K-AKT
239,49,0.49503684222253846,0.7301419317197418,-0.5426008735078472,0.5812345671877782,0.29129244995780634,1.1597747286031581,0.12369974878415944,0.041067571834310784,0.021170270422282818,MK-2206,M2_macrophage,PI3K-AKT
239,49,0.18296013804136219,0.6604941317429945,-0.5840379399146609,0.5576420890251718,0.2570928679885897,1.2095423023020573,0.13930149616384388,0.06257528633798562,0.3542395018015495,MK-2206,TGFb_activity,PI3K-AKT
239,49,0.6214795540656726,0.8337408215426491,-0.4829794454323068,0.6169425042296882,0.3033582526441959,1.2546817177629903,0.18235753094423512,0.02368598513906816,0.013728252654520453,MK-2206,HLA_II_score,PI3K-AKT
239,49,0.5520354216614147,0.712573375490103,-0.3946377383002105,0.6739241319350464,0.33505290179773356,1.3555284349651262,0.26837316813458745,0.04911220675284226,0.009616374252851943,MK-2206,Treg,PI3K-AKT
239,49,0.21352079491930404,0.6742071051876232,-0.40165951262289123,0.6692085639722067,0.325797297494114,1.3745973509858043,0.2741044661394664,0.055269196897863304,0.2847724645165509,MK-2206,APM_score,PI3K-AKT
239,49,0.3922634105932611,0.7040262009435817,-0.4041296830068591,0.6675575447856417,0.32127044188237935,1.3870964069685099,0.2787866468330298,0.04749125231865506,0.060814898342192586,MK-2206,M2_polarization,PI3K-AKT
239,49,0.31343019554647733,0.6862510867378606,-0.2953738788192055,0.744253274905954,0.3595148357185731,1.540723447757351,0.42624622532485157,0.0553696394934151,0.11112383077828708,MK-2206,IL6_STAT3_axis,PI3K-AKT
239,49,0.4622901075874116,0.7421116800944668,-0.2752266533213952,0.7593999831891927,0.37428973550349603,1.5407538058503867,0.44578966369402306,0.03885028130364747,0.02729122916637097,MK-2206,Dendritic,PI3K-AKT
239,49,0.3047128327661161,0.6406468515619684,-0.22967038853663974,0.7947955330520283,0.405505694322192,1.5578078143029594,0.5035503098872496,0.06875685656007723,0.17391290824448002,MK-2206,CAF_proxy,PI3K-AKT
239,49,0.24665930876787182,0.6772464826608868,-0.19763574424473965,0.8206687320091484,0.3957741311234731,1.7017210442371908,0.5953109743289928,0.05513207095906621,0.23414295059710843,MK-2206,HLA_I_score,PI3K-AKT
239,49,0.2204514858293718,0.6517131735786935,0.17830884101335137,1.1951943892865309,0.6139387942982559,2.3267622789903593,0.5998542812588199,0.06876792392175904,0.26628599045080803,MK-2206,B_cell,PI3K-AKT
239,49,-0.1821411903746665,0.6960803168908887,-0.15716863642395484,0.8545599367341243,0.43470236716633676,1.6799372182659296,0.6485782520274089,0.04812341873144757,0.423018896709797,MK-2206,hypoxia_score,PI3K-AKT
239,49,0.3441672181134592,0.6745547782294596,-0.1468233472645322,0.8634464941297936,0.40664543428036415,1.833390431505533,0.7023370733448209,0.06324875583657874,0.11597319982253604,MK-2206,MDSC_proxy,PI3K-AKT
239,49,0.48811604964687405,0.661699316313603,-0.1312841994351214,0.8769685050178685,0.40984335327563737,1.8765066034291398,0.7351680031884341,0.0752297421707808,0.02321421229417693,MK-2206,checkpoint_score,PI3K-AKT
239,49,0.5180328010687314,0.6631036492711607,-0.11618556753607982,0.8903099953352922,0.4048011065058667,1.9581267814109602,0.772642271828808,0.07716620592506214,0.02499918660330364,MK-2206,IFN_gamma,PI3K-AKT
239,49,0.5076136024301746,0.7100958744396775,-0.09634009149433487,0.908155107715461,0.44077415022108946,1.8711299182495016,0.793931684406027,0.05465297147772812,0.02046467563315521,MK-2206,cytolytic_score,PI3K-AKT
239,49,0.5009897401314904,0.7233010473167746,-0.08588875809828737,0.9176963118251474,0.43976434520120167,1.9150404754895922,0.8189955248856866,0.0495774710460981,0.02313987880849046,MK-2206,CD8_T_cell,PI3K-AKT
239,49,0.37943419538506806,0.6913405563357299,-0.07711721921757672,0.9257813278830679,0.461544713406293,1.8569621580790714,0.8280939865163676,0.055332674299515404,0.05861081289961752,MK-2206,NK_cell,PI3K-AKT
239,49,-0.13257632048367857,0.6342283048567213,0.07683146673990793,1.0798600687180335,0.5170960301673839,2.2550893837538264,0.8379610227114006,0.07309865666551676,0.5017580503497354,MK-2206,angiogenesis,PI3K-AKT
239,49,0.021440843695969717,0.6357327113815611,0.039002363448256964,1.039772941096799,0.511908292867786,2.1119559579323273,0.9140929542586935,0.07498944235396014,0.919903988712543,MK-2206,CXCL1_MDSC_axis,PI3K-AKT
239,49,0.447839214169771,0.6744591401825608,-0.01863058616501048,0.9815418904311661,0.455203728380416,2.116468786622171,0.9620968423384799,0.06589913283370472,0.04443708225947862,MK-2206,TLS_signature,PI3K-AKT
239,49,0.4133764974323999,0.6830841452741242,-0.012364040445744387,0.9877120802595311,0.48027217340272244,2.031296434641783,0.9731892784221569,0.05901100590806726,0.062082296628961885,MK-2206,CD4_T_cell,PI3K-AKT
